timestep	actor	recipient	bodypart_actor	bodypart_recipient	label	intensity_of_body_contact	valence_actor	valence_recipient	intention	audio_information
6144.0	MEN	MEN			BRUSH PAST	0.0	NEGATIVE	NEGATIVE	0.0	
6146.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6148.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6150.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6152.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6154.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6156.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6158.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6160.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6162.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6164.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6166.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6168.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6170.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6172.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6174.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6176.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6178.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6180.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6182.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6184.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6186.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6188.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6190.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6190.0	FORREST	OLDWOMAN	HAND	HAND	BRUSH PAST	0.0	POSITIVE	POSITIVE	0.0	
6192.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6194.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6196.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6198.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6200.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6202.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6204.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6204.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6206.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6206.0	JENNY	FORREST			HUG	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6208.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6210.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6212.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6214.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6216.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6218.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6220.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6222.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6224.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6226.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6228.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6230.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6232.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6234.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6236.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6238.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6240.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6242.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6244.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6246.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6248.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6250.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6252.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6254.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6256.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6258.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6260.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6262.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6264.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6266.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6268.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6270.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6272.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6274.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6276.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6278.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6278.0	WOMAN	BOY	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6278.0	BOY	WOMAN	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6280.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6280.0	WOMAN	BOY	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6280.0	BOY	WOMAN	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6280.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6282.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6282.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6284.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6284.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6286.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6288.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6288.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6290.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6290.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6292.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6292.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6294.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6294.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6296.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6296.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6298.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6298.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6300.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6302.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6302.0	JENNY	BOY			CARRY	1.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6304.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6306.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6308.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6310.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6312.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6314.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6316.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6318.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6320.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6322.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6324.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6326.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6328.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6330.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6332.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6334.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6336.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6338.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6340.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6342.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6344.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6344.0	JENNY	FORREST	HAND	CHEST	PAT	0.0	POSITIVE	POSITIVE	1.0	
6346.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6346.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6348.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6348.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	POSITIVE	POSITIVE	1.0	
6350.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6352.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6354.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6356.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6358.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6360.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6362.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6364.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6366.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6368.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6370.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6372.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6374.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6376.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6378.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6380.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6382.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6384.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6386.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6388.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6390.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6392.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6394.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6396.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6398.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6400.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6402.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6404.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6406.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6408.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6410.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6412.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6414.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6416.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6418.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6420.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6422.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6424.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6426.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6428.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6430.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6432.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6434.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6436.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6438.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6440.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6442.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6444.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6446.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6448.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6450.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6452.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6454.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6456.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6458.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6460.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6462.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6464.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6466.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6468.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6470.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6472.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6474.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6476.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6478.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6480.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6480.0	OLDWOMAN	FORREST	HAND	BACK	TAP	0.0	POSITIVE	POSITIVE	1.0	
6482.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6484.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6486.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6488.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6490.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6492.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6494.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6496.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6498.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6500.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6502.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6502.0	JENNY	FORREST	HAND	CHEST	FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6504.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6504.0	JENNY	FORREST	HAND	CHEST	FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6506.0	MEN	MEN		ABDOMEN	PUSH_AWAY	0.0	NEGATIVE	NEGATIVE	1.0	
6506.0	JENNY	FORREST	HAND	CHEST	FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6508.0	JENNY	FORREST	HAND	CHEST	FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6510.0	JENNY	FORREST	HAND	CHEST	FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6512.0					NONE					
6514.0					NONE					
6516.0					NONE					
6518.0	JENNY	FORREST	HAND		FIX_CLOTHING	0.0	POSITIVE	POSITIVE	1.0	
6520.0					NONE					
6522.0					NONE					
6524.0					NONE					
6526.0					NONE					
6528.0					NONE					
6530.0					NONE					
6532.0					NONE					
6534.0					NONE					
6536.0					NONE					
6538.0					NONE					
6540.0					NONE					
6542.0					NONE					
6544.0					NONE					
6546.0					NONE					
6548.0					NONE					
6550.0					NONE					
6552.0					NONE					
6554.0					NONE					
6556.0					NONE					
6558.0	DAN	WOMAN	ARM	BACK	ARM_AROUND_SHOULDER	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6560.0	DAN	WOMAN	ARM	BACK	ARM_AROUND_SHOULDER	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6562.0					NONE					
6564.0					NONE					
6566.0	DAN	WOMAN	ARM	BACK	ARM_AROUND_SHOULDER	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6568.0					NONE					
6570.0					NONE					
6572.0					NONE					
6574.0	JENNY	DAN	HAND	HEAD	PAT	0.0	POSITIVE	POSITIVE	1.0	
6576.0					NONE					
6578.0					NONE					
6580.0					NONE					
6582.0					NONE					
6584.0					NONE					
6586.0	JENNY	BOY	HAND	ARM		0.0	POSITIVE	POSITIVE	1.0	
6588.0	JENNY	BOY	HAND	ARM		0.0	POSITIVE	POSITIVE	1.0	
6590.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6590.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6592.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6592.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6594.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6594.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6596.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6596.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6598.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6598.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6600.0					NONE					
6602.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6602.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6604.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6604.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6606.0	JENNY	FORREST	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6606.0	FORREST	JENNY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6606.0	FORREST	BOY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6608.0	FORREST	BOY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6610.0	FORREST	BOY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6612.0	FORREST	BOY	HAND	HAND	HOLD_HANDS	0.0	STRONG_POSITIVE	STRONG_POSITIVE	1.0	
6614.0					NONE					
6616.0					NONE					
6618.0					NONE					
6620.0					NONE					
6622.0					NONE					
6624.0					NONE					
6626.0					NONE					
6628.0					NONE					
6630.0					NONE					
6632.0					NONE					
6634.0					NONE					
6636.0					NONE					
6638.0					NONE					
6640.0					NONE					
6642.0					NONE					
6644.0					NONE					
6646.0					NONE					
6648.0					NONE					
6650.0					NONE					
6652.0					NONE					
6654.0					NONE					
6656.0					NONE					
6658.0					NONE					
6660.0					NONE					
6662.0					NONE					
6664.0					NONE					
6666.0					NONE					
6668.0					NONE					
